ID;Commute Distance;Region;Purchased Bike;;ID,Commute Distance,Region,Purchased Bike;ID,Commute Distance,Region,Purchased Bike;;;;;
13176;0-1 Miles;North America;Yes;;13176,0-1 Miles,North America,Yes;13176,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""13176"" }},";"{""data"": { ""id"":""13176"" }},"
20504;2-5 Miles;North America;No;;20504,2-5 Miles,North America,No;20504,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""20504"" }},";"{""data"": { ""id"":""20504"" }},"
12205;0-1 Miles;North America;No;;12205,0-1 Miles,North America,No;12205,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""12205"" }},";"{""data"": { ""id"":""12205"" }},"
16751;5-10 Miles;North America;Yes;;16751,5-10 Miles,North America,Yes;16751,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""16751"" }},";"{""data"": { ""id"":""16751"" }},"
21613;0-1 Miles;North America;Yes;;21613,0-1 Miles,North America,Yes;21613,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""21613"" }},";"{""data"": { ""id"":""21613"" }},"
24801;2-5 Miles;North America;Yes;;24801,2-5 Miles,North America,Yes;24801,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""24801"" }},";"{""data"": { ""id"":""24801"" }},"
17519;5-10 Miles;North America;No;;17519,5-10 Miles,North America,No;17519,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""17519"" }},";"{""data"": { ""id"":""17519"" }},"
18347;1-2 Miles;North America;No;;18347,1-2 Miles,North America,No;18347,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""18347"" }},";"{""data"": { ""id"":""18347"" }},"
29052;5-10 Miles;North America;No;;29052,5-10 Miles,North America,No;29052,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""29052"" }},";"{""data"": { ""id"":""29052"" }},"
11745;0-1 Miles;North America;Yes;;11745,0-1 Miles,North America,Yes;11745,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11745"" }},";"{""data"": { ""id"":""11745"" }},"
19147;0-1 Miles;North America;No;;19147,0-1 Miles,North America,No;19147,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""19147"" }},";"{""data"": { ""id"":""19147"" }},"
19217;1-2 Miles;North America;No;;19217,1-2 Miles,North America,No;19217,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""19217"" }},";"{""data"": { ""id"":""19217"" }},"
15839;5-10 Miles;North America;No;;15839,5-10 Miles,North America,No;15839,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""15839"" }},";"{""data"": { ""id"":""15839"" }},"
13714;1-2 Miles;North America;Yes;;13714,1-2 Miles,North America,Yes;13714,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""13714"" }},";"{""data"": { ""id"":""13714"" }},"
22330;1-2 Miles;North America;Yes;;22330,1-2 Miles,North America,Yes;22330,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""22330"" }},";"{""data"": { ""id"":""22330"" }},"
18783;0-1 Miles;North America;Yes;;18783,0-1 Miles,North America,Yes;18783,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""18783"" }},";"{""data"": { ""id"":""18783"" }},"
25041;5-10 Miles;North America;No;;25041,5-10 Miles,North America,No;25041,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""25041"" }},";"{""data"": { ""id"":""25041"" }},"
22046;0-1 Miles;North America;Yes;;22046,0-1 Miles,North America,Yes;22046,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""22046"" }},";"{""data"": { ""id"":""22046"" }},"
28052;10+ Miles;North America;No;;28052,10+ Miles,North America,No;28052,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28052"" }},";"{""data"": { ""id"":""28052"" }},"
26693;5-10 Miles;North America;No;;26693,5-10 Miles,North America,No;26693,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""26693"" }},";"{""data"": { ""id"":""26693"" }},"
24955;10+ Miles;North America;Yes;;24955,10+ Miles,North America,Yes;24955,10+ Miles,North America,Yes;;;;"{""data"": { ""id"":""24955"" }},";"{""data"": { ""id"":""24955"" }},"
26065;1-2 Miles;North America;No;;26065,1-2 Miles,North America,No;26065,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""26065"" }},";"{""data"": { ""id"":""26065"" }},"
13942;0-1 Miles;North America;No;;13942,0-1 Miles,North America,No;13942,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""13942"" }},";"{""data"": { ""id"":""13942"" }},"
11219;10+ Miles;North America;No;;11219,10+ Miles,North America,No;11219,10+ Miles,North America,No;;;;"{""data"": { ""id"":""11219"" }},";"{""data"": { ""id"":""11219"" }},"
22118;5-10 Miles;North America;Yes;;22118,5-10 Miles,North America,Yes;22118,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""22118"" }},";"{""data"": { ""id"":""22118"" }},"
23197;2-5 Miles;North America;No;;23197,2-5 Miles,North America,No;23197,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""23197"" }},";"{""data"": { ""id"":""23197"" }},"
14883;5-10 Miles;North America;Yes;;14883,5-10 Miles,North America,Yes;14883,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""14883"" }},";"{""data"": { ""id"":""14883"" }},"
27279;2-5 Miles;North America;Yes;;27279,2-5 Miles,North America,Yes;27279,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""27279"" }},";"{""data"": { ""id"":""27279"" }},"
18322;0-1 Miles;North America;No;;18322,0-1 Miles,North America,No;18322,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""18322"" }},";"{""data"": { ""id"":""18322"" }},"
15879;2-5 Miles;North America;No;;15879,2-5 Miles,North America,No;15879,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""15879"" }},";"{""data"": { ""id"":""15879"" }},"
28278;5-10 Miles;North America;No;;28278,5-10 Miles,North America,No;28278,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""28278"" }},";"{""data"": { ""id"":""28278"" }},"
24416;1-2 Miles;North America;No;;24416,1-2 Miles,North America,No;24416,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""24416"" }},";"{""data"": { ""id"":""24416"" }},"
28066;0-1 Miles;North America;Yes;;28066,0-1 Miles,North America,Yes;28066,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""28066"" }},";"{""data"": { ""id"":""28066"" }},"
11275;0-1 Miles;North America;Yes;;11275,0-1 Miles,North America,Yes;11275,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11275"" }},";"{""data"": { ""id"":""11275"" }},"
14872;0-1 Miles;North America;No;;14872,0-1 Miles,North America,No;14872,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""14872"" }},";"{""data"": { ""id"":""14872"" }},"
16151;2-5 Miles;North America;Yes;;16151,2-5 Miles,North America,Yes;16151,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""16151"" }},";"{""data"": { ""id"":""16151"" }},"
19731;5-10 Miles;North America;No;;19731,5-10 Miles,North America,No;19731,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""19731"" }},";"{""data"": { ""id"":""19731"" }},"
23801;0-1 Miles;North America;No;;23801,0-1 Miles,North America,No;23801,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""23801"" }},";"{""data"": { ""id"":""23801"" }},"
11807;2-5 Miles;North America;No;;11807,2-5 Miles,North America,No;11807,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""11807"" }},";"{""data"": { ""id"":""11807"" }},"
11622;0-1 Miles;North America;No;;11622,0-1 Miles,North America,No;11622,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""11622"" }},";"{""data"": { ""id"":""11622"" }},"
26597;0-1 Miles;North America;No;;26597,0-1 Miles,North America,No;26597,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""26597"" }},";"{""data"": { ""id"":""26597"" }},"
27074;0-1 Miles;North America;Yes;;27074,0-1 Miles,North America,Yes;27074,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""27074"" }},";"{""data"": { ""id"":""27074"" }},"
19228;0-1 Miles;North America;No;;19228,0-1 Miles,North America,No;19228,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""19228"" }},";"{""data"": { ""id"":""19228"" }},"
13415;2-5 Miles;North America;Yes;;13415,2-5 Miles,North America,Yes;13415,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""13415"" }},";"{""data"": { ""id"":""13415"" }},"
17000;2-5 Miles;North America;Yes;;17000,2-5 Miles,North America,Yes;17000,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""17000"" }},";"{""data"": { ""id"":""17000"" }},"
14569;0-1 Miles;North America;No;;14569,0-1 Miles,North America,No;14569,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""14569"" }},";"{""data"": { ""id"":""14569"" }},"
13873;0-1 Miles;North America;Yes;;13873,0-1 Miles,North America,Yes;13873,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""13873"" }},";"{""data"": { ""id"":""13873"" }},"
20401;1-2 Miles;North America;Yes;;20401,1-2 Miles,North America,Yes;20401,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""20401"" }},";"{""data"": { ""id"":""20401"" }},"
21583;0-1 Miles;North America;Yes;;21583,0-1 Miles,North America,Yes;21583,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""21583"" }},";"{""data"": { ""id"":""21583"" }},"
12029;0-1 Miles;North America;No;;12029,0-1 Miles,North America,No;12029,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""12029"" }},";"{""data"": { ""id"":""12029"" }},"
18066;10+ Miles;North America;Yes;;18066,10+ Miles,North America,Yes;18066,10+ Miles,North America,Yes;;;;"{""data"": { ""id"":""18066"" }},";"{""data"": { ""id"":""18066"" }},"
28192;10+ Miles;North America;No;;28192,10+ Miles,North America,No;28192,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28192"" }},";"{""data"": { ""id"":""28192"" }},"
16122;0-1 Miles;North America;Yes;;16122,0-1 Miles,North America,Yes;16122,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""16122"" }},";"{""data"": { ""id"":""16122"" }},"
18607;2-5 Miles;North America;Yes;;18607,2-5 Miles,North America,Yes;18607,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""18607"" }},";"{""data"": { ""id"":""18607"" }},"
28858;2-5 Miles;North America;No;;28858,2-5 Miles,North America,No;28858,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""28858"" }},";"{""data"": { ""id"":""28858"" }},"
14432;5-10 Miles;North America;No;;14432,5-10 Miles,North America,No;14432,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14432"" }},";"{""data"": { ""id"":""14432"" }},"
26305;0-1 Miles;North America;Yes;;26305,0-1 Miles,North America,Yes;26305,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""26305"" }},";"{""data"": { ""id"":""26305"" }},"
22050;1-2 Miles;North America;Yes;;22050,1-2 Miles,North America,Yes;22050,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""22050"" }},";"{""data"": { ""id"":""22050"" }},"
25394;2-5 Miles;North America;Yes;;25394,2-5 Miles,North America,Yes;25394,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""25394"" }},";"{""data"": { ""id"":""25394"" }},"
19747;10+ Miles;North America;No;;19747,10+ Miles,North America,No;19747,10+ Miles,North America,No;;;;"{""data"": { ""id"":""19747"" }},";"{""data"": { ""id"":""19747"" }},"
23195;2-5 Miles;North America;Yes;;23195,2-5 Miles,North America,Yes;23195,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""23195"" }},";"{""data"": { ""id"":""23195"" }},"
21695;1-2 Miles;North America;Yes;;21695,1-2 Miles,North America,Yes;21695,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""21695"" }},";"{""data"": { ""id"":""21695"" }},"
13934;2-5 Miles;North America;No;;13934,2-5 Miles,North America,No;13934,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""13934"" }},";"{""data"": { ""id"":""13934"" }},"
13337;5-10 Miles;North America;No;;13337,5-10 Miles,North America,No;13337,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""13337"" }},";"{""data"": { ""id"":""13337"" }},"
27190;1-2 Miles;North America;No;;27190,1-2 Miles,North America,No;27190,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""27190"" }},";"{""data"": { ""id"":""27190"" }},"
28657;2-5 Miles;North America;Yes;;28657,2-5 Miles,North America,Yes;28657,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""28657"" }},";"{""data"": { ""id"":""28657"" }},"
21713;0-1 Miles;North America;No;;21713,0-1 Miles,North America,No;21713,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""21713"" }},";"{""data"": { ""id"":""21713"" }},"
21752;10+ Miles;North America;No;;21752,10+ Miles,North America,No;21752,10+ Miles,North America,No;;;;"{""data"": { ""id"":""21752"" }},";"{""data"": { ""id"":""21752"" }},"
27273;0-1 Miles;North America;Yes;;27273,0-1 Miles,North America,Yes;27273,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""27273"" }},";"{""data"": { ""id"":""27273"" }},"
22719;2-5 Miles;North America;Yes;;22719,2-5 Miles,North America,Yes;22719,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""22719"" }},";"{""data"": { ""id"":""22719"" }},"
22042;5-10 Miles;North America;Yes;;22042,5-10 Miles,North America,Yes;22042,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""22042"" }},";"{""data"": { ""id"":""22042"" }},"
21451;10+ Miles;North America;No;;21451,10+ Miles,North America,No;21451,10+ Miles,North America,No;;;;"{""data"": { ""id"":""21451"" }},";"{""data"": { ""id"":""21451"" }},"
20754;1-2 Miles;North America;No;;20754,1-2 Miles,North America,No;20754,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""20754"" }},";"{""data"": { ""id"":""20754"" }},"
12153;5-10 Miles;North America;Yes;;12153,5-10 Miles,North America,Yes;12153,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""12153"" }},";"{""data"": { ""id"":""12153"" }},"
16895;1-2 Miles;North America;Yes;;16895,1-2 Miles,North America,Yes;16895,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""16895"" }},";"{""data"": { ""id"":""16895"" }},"
26728;1-2 Miles;North America;Yes;;26728,1-2 Miles,North America,Yes;26728,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""26728"" }},";"{""data"": { ""id"":""26728"" }},"
11090;2-5 Miles;North America;Yes;;11090,2-5 Miles,North America,Yes;11090,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""11090"" }},";"{""data"": { ""id"":""11090"" }},"
15862;1-2 Miles;North America;Yes;;15862,1-2 Miles,North America,Yes;15862,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""15862"" }},";"{""data"": { ""id"":""15862"" }},"
26495;10+ Miles;North America;No;;26495,10+ Miles,North America,No;26495,10+ Miles,North America,No;;;;"{""data"": { ""id"":""26495"" }},";"{""data"": { ""id"":""26495"" }},"
11823;2-5 Miles;North America;No;;11823,2-5 Miles,North America,No;11823,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""11823"" }},";"{""data"": { ""id"":""11823"" }},"
23449;5-10 Miles;North America;No;;23449,5-10 Miles,North America,No;23449,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""23449"" }},";"{""data"": { ""id"":""23449"" }},"
23459;5-10 Miles;North America;No;;23459,5-10 Miles,North America,No;23459,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""23459"" }},";"{""data"": { ""id"":""23459"" }},"
19543;10+ Miles;North America;No;;19543,10+ Miles,North America,No;19543,10+ Miles,North America,No;;;;"{""data"": { ""id"":""19543"" }},";"{""data"": { ""id"":""19543"" }},"
14914;1-2 Miles;North America;Yes;;14914,1-2 Miles,North America,Yes;14914,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""14914"" }},";"{""data"": { ""id"":""14914"" }},"
12033;0-1 Miles;North America;Yes;;12033,0-1 Miles,North America,Yes;12033,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""12033"" }},";"{""data"": { ""id"":""12033"" }},"
11941;5-10 Miles;North America;No;;11941,5-10 Miles,North America,No;11941,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""11941"" }},";"{""data"": { ""id"":""11941"" }},"
14389;2-5 Miles;North America;No;;14389,2-5 Miles,North America,No;14389,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""14389"" }},";"{""data"": { ""id"":""14389"" }},"
18050;0-1 Miles;North America;Yes;;18050,0-1 Miles,North America,Yes;18050,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""18050"" }},";"{""data"": { ""id"":""18050"" }},"
19856;2-5 Miles;North America;No;;19856,2-5 Miles,North America,No;19856,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""19856"" }},";"{""data"": { ""id"":""19856"" }},"
11663;0-1 Miles;North America;Yes;;11663,0-1 Miles,North America,Yes;11663,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11663"" }},";"{""data"": { ""id"":""11663"" }},"
27740;5-10 Miles;North America;No;;27740,5-10 Miles,North America,No;27740,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""27740"" }},";"{""data"": { ""id"":""27740"" }},"
23455;1-2 Miles;North America;No;;23455,1-2 Miles,North America,No;23455,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""23455"" }},";"{""data"": { ""id"":""23455"" }},"
15292;1-2 Miles;North America;No;;15292,1-2 Miles,North America,No;15292,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""15292"" }},";"{""data"": { ""id"":""15292"" }},"
21587;2-5 Miles;North America;Yes;;21587,2-5 Miles,North America,Yes;21587,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""21587"" }},";"{""data"": { ""id"":""21587"" }},"
23513;5-10 Miles;North America;No;;23513,5-10 Miles,North America,No;23513,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""23513"" }},";"{""data"": { ""id"":""23513"" }},"
24322;0-1 Miles;North America;No;;24322,0-1 Miles,North America,No;24322,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""24322"" }},";"{""data"": { ""id"":""24322"" }},"
26298;2-5 Miles;North America;Yes;;26298,2-5 Miles,North America,Yes;26298,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""26298"" }},";"{""data"": { ""id"":""26298"" }},"
25419;0-1 Miles;North America;Yes;;25419,0-1 Miles,North America,Yes;25419,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""25419"" }},";"{""data"": { ""id"":""25419"" }},"
13343;1-2 Miles;North America;Yes;;13343,1-2 Miles,North America,Yes;13343,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""13343"" }},";"{""data"": { ""id"":""13343"" }},"
11303;1-2 Miles;North America;Yes;;11303,1-2 Miles,North America,Yes;11303,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""11303"" }},";"{""data"": { ""id"":""11303"" }},"
21693;0-1 Miles;North America;No;;21693,0-1 Miles,North America,No;21693,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""21693"" }},";"{""data"": { ""id"":""21693"" }},"
28056;10+ Miles;North America;No;;28056,10+ Miles,North America,No;28056,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28056"" }},";"{""data"": { ""id"":""28056"" }},"
11788;2-5 Miles;North America;No;;11788,2-5 Miles,North America,No;11788,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""11788"" }},";"{""data"": { ""id"":""11788"" }},"
22296;0-1 Miles;North America;No;;22296,0-1 Miles,North America,No;22296,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""22296"" }},";"{""data"": { ""id"":""22296"" }},"
15319;1-2 Miles;North America;No;;15319,1-2 Miles,North America,No;15319,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""15319"" }},";"{""data"": { ""id"":""15319"" }},"
17654;1-2 Miles;North America;Yes;;17654,1-2 Miles,North America,Yes;17654,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""17654"" }},";"{""data"": { ""id"":""17654"" }},"
14662;0-1 Miles;North America;Yes;;14662,0-1 Miles,North America,Yes;14662,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""14662"" }},";"{""data"": { ""id"":""14662"" }},"
17541;2-5 Miles;North America;No;;17541,2-5 Miles,North America,No;17541,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""17541"" }},";"{""data"": { ""id"":""17541"" }},"
13886;2-5 Miles;North America;Yes;;13886,2-5 Miles,North America,Yes;13886,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""13886"" }},";"{""data"": { ""id"":""13886"" }},"
13073;5-10 Miles;North America;No;;13073,5-10 Miles,North America,No;13073,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""13073"" }},";"{""data"": { ""id"":""13073"" }},"
21940;0-1 Miles;North America;Yes;;21940,0-1 Miles,North America,Yes;21940,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""21940"" }},";"{""data"": { ""id"":""21940"" }},"
20196;2-5 Miles;North America;Yes;;20196,2-5 Miles,North America,Yes;20196,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""20196"" }},";"{""data"": { ""id"":""20196"" }},"
23491;1-2 Miles;North America;No;;23491,1-2 Miles,North America,No;23491,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""23491"" }},";"{""data"": { ""id"":""23491"" }},"
16651;5-10 Miles;North America;No;;16651,5-10 Miles,North America,No;16651,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""16651"" }},";"{""data"": { ""id"":""16651"" }},"
16813;10+ Miles;North America;No;;16813,10+ Miles,North America,No;16813,10+ Miles,North America,No;;;;"{""data"": { ""id"":""16813"" }},";"{""data"": { ""id"":""16813"" }},"
16007;1-2 Miles;North America;Yes;;16007,1-2 Miles,North America,Yes;16007,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""16007"" }},";"{""data"": { ""id"":""16007"" }},"
27434;10+ Miles;North America;No;;27434,10+ Miles,North America,No;27434,10+ Miles,North America,No;;;;"{""data"": { ""id"":""27434"" }},";"{""data"": { ""id"":""27434"" }},"
27756;0-1 Miles;North America;No;;27756,0-1 Miles,North America,No;27756,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""27756"" }},";"{""data"": { ""id"":""27756"" }},"
23818;1-2 Miles;North America;Yes;;23818,1-2 Miles,North America,Yes;23818,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""23818"" }},";"{""data"": { ""id"":""23818"" }},"
19012;1-2 Miles;North America;No;;19012,1-2 Miles,North America,No;19012,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""19012"" }},";"{""data"": { ""id"":""19012"" }},"
18329;5-10 Miles;North America;No;;18329,5-10 Miles,North America,No;18329,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""18329"" }},";"{""data"": { ""id"":""18329"" }},"
29037;0-1 Miles;North America;No;;29037,0-1 Miles,North America,No;29037,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""29037"" }},";"{""data"": { ""id"":""29037"" }},"
26576;5-10 Miles;North America;No;;26576,5-10 Miles,North America,No;26576,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""26576"" }},";"{""data"": { ""id"":""26576"" }},"
12192;1-2 Miles;North America;No;;12192,1-2 Miles,North America,No;12192,1-2 Miles,North America,No;;;;"{""data"": { ""id"":""12192"" }},";"{""data"": { ""id"":""12192"" }},"
14887;5-10 Miles;North America;No;;14887,5-10 Miles,North America,No;14887,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14887"" }},";"{""data"": { ""id"":""14887"" }},"
11734;0-1 Miles;North America;No;;11734,0-1 Miles,North America,No;11734,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""11734"" }},";"{""data"": { ""id"":""11734"" }},"
17462;5-10 Miles;North America;Yes;;17462,5-10 Miles,North America,Yes;17462,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""17462"" }},";"{""data"": { ""id"":""17462"" }},"
20659;0-1 Miles;North America;Yes;;20659,0-1 Miles,North America,Yes;20659,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""20659"" }},";"{""data"": { ""id"":""20659"" }},"
28004;10+ Miles;North America;No;;28004,10+ Miles,North America,No;28004,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28004"" }},";"{""data"": { ""id"":""28004"" }},"
19741;5-10 Miles;North America;No;;19741,5-10 Miles,North America,No;19741,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""19741"" }},";"{""data"": { ""id"":""19741"" }},"
17450;5-10 Miles;North America;No;;17450,5-10 Miles,North America,No;17450,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""17450"" }},";"{""data"": { ""id"":""17450"" }},"
17337;5-10 Miles;North America;No;;17337,5-10 Miles,North America,No;17337,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""17337"" }},";"{""data"": { ""id"":""17337"" }},"
18594;10+ Miles;North America;Yes;;18594,10+ Miles,North America,Yes;18594,10+ Miles,North America,Yes;;;;"{""data"": { ""id"":""18594"" }},";"{""data"": { ""id"":""18594"" }},"
15982;2-5 Miles;North America;No;;15982,2-5 Miles,North America,No;15982,2-5 Miles,North America,No;;;;"{""data"": { ""id"":""15982"" }},";"{""data"": { ""id"":""15982"" }},"
28625;1-2 Miles;North America;Yes;;28625,1-2 Miles,North America,Yes;28625,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""28625"" }},";"{""data"": { ""id"":""28625"" }},"
11269;0-1 Miles;North America;No;;11269,0-1 Miles,North America,No;11269,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""11269"" }},";"{""data"": { ""id"":""11269"" }},"
25148;1-2 Miles;North America;Yes;;25148,1-2 Miles,North America,Yes;25148,1-2 Miles,North America,Yes;;;;"{""data"": { ""id"":""25148"" }},";"{""data"": { ""id"":""25148"" }},"
13920;0-1 Miles;North America;No;;13920,0-1 Miles,North America,No;13920,0-1 Miles,North America,No;;;;"{""data"": { ""id"":""13920"" }},";"{""data"": { ""id"":""13920"" }},"
23704;10+ Miles;North America;Yes;;23704,10+ Miles,North America,Yes;23704,10+ Miles,North America,Yes;;;;"{""data"": { ""id"":""23704"" }},";"{""data"": { ""id"":""23704"" }},"
28972;10+ Miles;North America;No;;28972,10+ Miles,North America,No;28972,10+ Miles,North America,No;;;;"{""data"": { ""id"":""28972"" }},";"{""data"": { ""id"":""28972"" }},"
22730;10+ Miles;North America;No;;22730,10+ Miles,North America,No;22730,10+ Miles,North America,No;;;;"{""data"": { ""id"":""22730"" }},";"{""data"": { ""id"":""22730"" }},"
29134;10+ Miles;North America;No;;29134,10+ Miles,North America,No;29134,10+ Miles,North America,No;;;;"{""data"": { ""id"":""29134"" }},";"{""data"": { ""id"":""29134"" }},"
14332;5-10 Miles;North America;No;;14332,5-10 Miles,North America,No;14332,5-10 Miles,North America,No;;;;"{""data"": { ""id"":""14332"" }},";"{""data"": { ""id"":""14332"" }},"
19117;2-5 Miles;North America;Yes;;19117,2-5 Miles,North America,Yes;19117,2-5 Miles,North America,Yes;;;;"{""data"": { ""id"":""19117"" }},";"{""data"": { ""id"":""19117"" }},"
22864;5-10 Miles;North America;Yes;;22864,5-10 Miles,North America,Yes;22864,5-10 Miles,North America,Yes;;;;"{""data"": { ""id"":""22864"" }},";"{""data"": { ""id"":""22864"" }},"
11292;0-1 Miles;North America;Yes;;11292,0-1 Miles,North America,Yes;11292,0-1 Miles,North America,Yes;;;;"{""data"": { ""id"":""11292"" }},";"{""data"": { ""id"":""11292"" }},"
