ID;Marital Status;Gender;Income;Children;Education;Occupation;Home Owner;Cars;Commute Distance;Region;Age;Purchased Bike;ID für JSON Darstellung;Für JSON-Darstellung
22296;Married;Male;70000;0;Bachelors;Professional;No;1;0-1 Miles;North America;38;No;"{""data"": { ""id"":""22296"" }},";"{""data"": { ""id"":""22296"" }},"
15319;Married;Female;70000;4;Bachelors;Management;No;1;1-2 Miles;North America;59;No;"{""data"": { ""id"":""15319"" }},";"{""data"": { ""id"":""15319"" }},"
17654;Single;Female;40000;3;Partial College;Clerical;Yes;1;1-2 Miles;North America;30;Yes;"{""data"": { ""id"":""17654"" }},";"{""data"": { ""id"":""17654"" }},"
14662;Married;Male;60000;1;Bachelors;Professional;Yes;1;0-1 Miles;North America;48;Yes;"{""data"": { ""id"":""14662"" }},";"{""data"": { ""id"":""14662"" }},"
17541;Married;Female;40000;4;High School;Skilled Manual;Yes;2;2-5 Miles;North America;43;No;"{""data"": { ""id"":""17541"" }},";"{""data"": { ""id"":""17541"" }},"
13886;Married;Female;70000;4;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;35;Yes;"{""data"": { ""id"":""13886"" }},";"{""data"": { ""id"":""13886"" }},"
13073;Married;Female;60000;0;Partial College;Professional;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""13073"" }},";"{""data"": { ""id"":""13073"" }},"
21940;Married;Male;90000;5;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""21940"" }},";"{""data"": { ""id"":""21940"" }},"
20196;Married;Male;60000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;45;Yes;"{""data"": { ""id"":""20196"" }},";"{""data"": { ""id"":""20196"" }},"
23491;Single;Male;100000;3;Partial College;Professional;No;4;1-2 Miles;North America;45;No;"{""data"": { ""id"":""23491"" }},";"{""data"": { ""id"":""23491"" }},"
16651;Married;Female;120000;2;Bachelors;Management;Yes;3;5-10 Miles;North America;62;No;"{""data"": { ""id"":""16651"" }},";"{""data"": { ""id"":""16651"" }},"
16813;Married;Male;60000;2;Partial College;Professional;Yes;2;10+ Miles;North America;55;No;"{""data"": { ""id"":""16813"" }},";"{""data"": { ""id"":""16813"" }},"
16007;Married;Female;90000;5;Bachelors;Management;Yes;2;1-2 Miles;North America;66;Yes;"{""data"": { ""id"":""16007"" }},";"{""data"": { ""id"":""16007"" }},"
27434;Single;Male;70000;4;Partial College;Professional;Yes;1;10+ Miles;North America;56;No;"{""data"": { ""id"":""27434"" }},";"{""data"": { ""id"":""27434"" }},"
27756;Single;Female;50000;3;Bachelors;Skilled Manual;No;1;0-1 Miles;North America;40;No;"{""data"": { ""id"":""27756"" }},";"{""data"": { ""id"":""27756"" }},"
23818;Married;Female;50000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;33;Yes;"{""data"": { ""id"":""23818"" }},";"{""data"": { ""id"":""23818"" }},"
19012;Married;Male;80000;3;Bachelors;Management;Yes;1;1-2 Miles;North America;56;No;"{""data"": { ""id"":""19012"" }},";"{""data"": { ""id"":""19012"" }},"
18329;Single;Male;30000;0;Partial High School;Clerical;No;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""18329"" }},";"{""data"": { ""id"":""18329"" }},"
29037;Married;Male;60000;0;Graduate Degree;Professional;No;0;0-1 Miles;North America;39;No;"{""data"": { ""id"":""29037"" }},";"{""data"": { ""id"":""29037"" }},"
26576;Married;Female;60000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;31;No;"{""data"": { ""id"":""26576"" }},";"{""data"": { ""id"":""26576"" }},"
12192;Single;Female;60000;2;Partial High School;Skilled Manual;No;2;1-2 Miles;North America;51;No;"{""data"": { ""id"":""12192"" }},";"{""data"": { ""id"":""12192"" }},"
14887;Married;Female;30000;1;High School;Clerical;Yes;1;5-10 Miles;North America;52;No;"{""data"": { ""id"":""14887"" }},";"{""data"": { ""id"":""14887"" }},"
11734;Married;Male;60000;1;Partial College;Skilled Manual;No;1;0-1 Miles;North America;47;No;"{""data"": { ""id"":""11734"" }},";"{""data"": { ""id"":""11734"" }},"
17462;Married;Male;70000;3;Graduate Degree;Management;Yes;2;5-10 Miles;North America;53;Yes;"{""data"": { ""id"":""17462"" }},";"{""data"": { ""id"":""17462"" }},"
20659;Married;Male;70000;3;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""20659"" }},";"{""data"": { ""id"":""20659"" }},"
28004;Married;Female;60000;3;Bachelors;Management;Yes;2;10+ Miles;North America;66;No;"{""data"": { ""id"":""28004"" }},";"{""data"": { ""id"":""28004"" }},"
19741;Single;Female;80000;4;Graduate Degree;Management;Yes;2;5-10 Miles;North America;65;No;"{""data"": { ""id"":""19741"" }},";"{""data"": { ""id"":""19741"" }},"
17450;Married;Male;80000;5;Partial College;Professional;Yes;3;5-10 Miles;North America;45;No;"{""data"": { ""id"":""17450"" }},";"{""data"": { ""id"":""17450"" }},"
17337;Single;Male;40000;0;High School;Skilled Manual;Yes;1;5-10 Miles;North America;31;No;"{""data"": { ""id"":""17337"" }},";"{""data"": { ""id"":""17337"" }},"
18594;Single;Female;80000;3;Bachelors;Skilled Manual;Yes;3;10+ Miles;North America;40;Yes;"{""data"": { ""id"":""18594"" }},";"{""data"": { ""id"":""18594"" }},"
15982;Married;Male;110000;5;Partial College;Professional;Yes;4;2-5 Miles;North America;46;No;"{""data"": { ""id"":""15982"" }},";"{""data"": { ""id"":""15982"" }},"
28625;Single;Male;40000;2;Partial College;Clerical;No;1;1-2 Miles;North America;47;Yes;"{""data"": { ""id"":""28625"" }},";"{""data"": { ""id"":""28625"" }},"
11269;Married;Male;130000;2;Graduate Degree;Management;Yes;2;0-1 Miles;North America;41;No;"{""data"": { ""id"":""11269"" }},";"{""data"": { ""id"":""11269"" }},"
25148;Married;Male;60000;2;High School;Professional;No;2;1-2 Miles;North America;48;Yes;"{""data"": { ""id"":""25148"" }},";"{""data"": { ""id"":""25148"" }},"
13920;Single;Female;50000;4;Bachelors;Skilled Manual;Yes;2;0-1 Miles;North America;42;No;"{""data"": { ""id"":""13920"" }},";"{""data"": { ""id"":""13920"" }},"
23704;Single;Male;40000;5;High School;Professional;Yes;4;10+ Miles;North America;60;Yes;"{""data"": { ""id"":""23704"" }},";"{""data"": { ""id"":""23704"" }},"
28972;Single;Female;60000;3;Graduate Degree;Management;Yes;2;10+ Miles;North America;66;No;"{""data"": { ""id"":""28972"" }},";"{""data"": { ""id"":""28972"" }},"
22730;Married;Male;70000;5;Bachelors;Management;Yes;2;10+ Miles;North America;63;No;"{""data"": { ""id"":""22730"" }},";"{""data"": { ""id"":""22730"" }},"
29134;Married;Male;60000;4;Bachelors;Skilled Manual;No;3;10+ Miles;North America;42;No;"{""data"": { ""id"":""29134"" }},";"{""data"": { ""id"":""29134"" }},"
14332;Single;Female;30000;0;High School;Skilled Manual;No;2;5-10 Miles;North America;26;No;"{""data"": { ""id"":""14332"" }},";"{""data"": { ""id"":""14332"" }},"
19117;Single;Female;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""19117"" }},";"{""data"": { ""id"":""19117"" }},"
22864;Married;Male;90000;2;Partial College;Professional;No;0;5-10 Miles;North America;49;Yes;"{""data"": { ""id"":""22864"" }},";"{""data"": { ""id"":""22864"" }},"
11292;Single;Male;150000;1;Partial College;Professional;No;3;0-1 Miles;North America;44;Yes;"{""data"": { ""id"":""11292"" }},";"{""data"": { ""id"":""11292"" }},"
13466;Married;Male;80000;5;Partial College;Professional;Yes;3;1-2 Miles;North America;46;No;"{""data"": { ""id"":""13466"" }},";"{""data"": { ""id"":""13466"" }},"
23731;Married;Male;60000;2;High School;Professional;Yes;2;2-5 Miles;North America;54;Yes;"{""data"": { ""id"":""23731"" }},";"{""data"": { ""id"":""23731"" }},"
28672;Single;Male;70000;4;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;35;Yes;"{""data"": { ""id"":""28672"" }},";"{""data"": { ""id"":""28672"" }},"
11809;Married;Male;60000;2;Bachelors;Skilled Manual;Yes;0;0-1 Miles;North America;38;Yes;"{""data"": { ""id"":""11809"" }},";"{""data"": { ""id"":""11809"" }},"
19664;Single;Male;100000;3;Bachelors;Management;No;3;1-2 Miles;North America;38;No;"{""data"": { ""id"":""19664"" }},";"{""data"": { ""id"":""19664"" }},"
12121;Single;Male;60000;3;High School;Professional;Yes;2;10+ Miles;North America;53;Yes;"{""data"": { ""id"":""12121"" }},";"{""data"": { ""id"":""12121"" }},"
